tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
57,Parties Internet (1-6),1301,Scorpion (buro),1206,Kashiwabara Takuji,37,31,f5f6e6f4e3c5c4e7c6d2e2c3d3f3f2e1f1d1c1c2b4d6b3b6c7d8a6b5d7a4c8e8a3a2f8f7g8b2a5a7g3b7g4g5a8b8a1h8h6g7b1h3h4h5h2g1h1g2h7g6
57,Parties Internet (1-6),1293,OO7 (buro),1577,Booklet (welty),27,31,f5f6e6f4e3c5c4e7c6d2e2c3d3f3f2e1f1d1g4g5g3d6c1b3c2h4a3b6h6g6d7b5b4c8c7a4a7a6a5b2f8d8e8g8f7a2a1b1h3h2h7g2h1g1h5b8b7a8g7h8
57,Parties Internet (1-6),1577,Booklet (welty),1293,OO7 (buro),40,36,f5f6e6f4e3c5c4e7c6d2e2d3c3c2d1c1f3e1f2f1g6g5d6f7h5d7g3b6b5h3c7d8g2h4h6g4h2a5a6a4a3b4b3h1g7g8h8h7f8e8g1a2a1b2c8a7a8b1b7b8
57,Parties Internet (1-6),1782,Btest (wong),1368,Edax (delorme),34,34,f5f6e6f4e3c5c4e7c6e2f3f2g4g3g5h5h3d6d2c2e8h6d3f8g8c3f7g6b3b4c7d7d8b6h4h2a5a6b5a2f1e1g2b8d1c1a4a3b1h1g7h8c8h7a8b7a7b2a1g1
57,Parties Internet (1-6),560,Saio (romano),1368,Edax (delorme),33,33,f5f6e6f4e3c5c4e7c6e2f3f2g4g3g6h4d6f7g5d7e1c7h3h5f1d3h6b3c3b5a3d2d1c2b4a4b6a5a6h2h1b2b8c8a1a2d8f8b7g1g2h7h8a8a7e8b1c1g7g8
57,Parties Internet (1-6),560,Saio (romano),1293,OO7 (buro),42,30,f5f6e6f4e3c5c4e7c6e2f3f2g4g5h5h3g6d6g3d3d2b3f7b4b5a6c7d7b6f8a5a4b7a8a7b8d1h2g1h7h4h6e8e1f1c1b1g2a2c3h1a3h8d8c2a1g8g7b2c8
57,Parties Internet (1-6),1301,Scorpion (buro),1552,Hoehne Andreas,25,27,f5f6e6f4e3c5c4e7c6e2f3f2g4g5h5d6d7b5g3h6d3b4f8g6h7h4h3f7e8c8d8g8a5a6a3a4a7d2c1d1b3c7b6c3b7b1c2b2a1a2e1g2h1h2g1f1g7h8a8b8
57,Parties Internet (1-6),560,Saio (romano),1368,Edax (delorme),27,31,f5f6e6f4e3c5c4e7c6e2f3f2g4g5h5d6d7b5g3h6f8h3h4c3b3b4a5a6a3a4a7b6c7d8c8e8f7d3b7a8b8b2c2a2a1b1d2d1c1e1f1g7g6g8h2h1h8g2g1h7
57,Parties Internet (1-6),1577,Booklet (welty),1305,Fang Randy,53,42,f5f6e6f4e3c5c4e7c6e2f3f2g4g5h5d6d7c7f8d3g6e8f7h3c3h4c8g8h2h7c2d2g3b3c1d1a3b1f1b4b6b5a5g2a4a7e1b8a8a6h1b2h6g1h8a2a1b7d8g7
57,Parties Internet (1-6),560,Saio (romano),1368,Edax (delorme),28,28,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6g3h2f1h3h5h7d1d3d2e1c3c1b1g2d7c8h4h6e8c2b3b4a4a3a2a5a6b5f7g8b6c7h1g1b2a1f8d8h8g7b7b8a8a7
